insurer,lob,vehicle_type,policy_type,policy_term,coverage_level,coverage_name,claim_category,claim_trigger,frequency_band,severity_band,avg_claim_amount_inr,max_claim_amount_inr,deductible_applicable,depreciation_applicable,ncb_impact,renewal_impact,fraud_risk_level,loss_ratio_risk,mandatory_documents,common_denial_reasons,profitability_tag,claim_frequency,loss_ratio,pure_premium,risk_loading_factor,volatility_index,risk_zone,state,city,flood_risk_score,theft_risk_score,accident_density_score,avg_settlement_days,fast_track_eligible,cashless_ratio,document_deficiency_rate,repudiation_rate
HDFCERGO,Motor,Commercial Misc,Bundled,Annual,Addon,Consumables,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.61,Rural,Maharashtra,Chennai,0.85,0.67,0.5,7,False,0.55,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Bundled,Annual,Addon,Tyre Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.63,Urban,Tamil Nadu,Delhi,0.87,0.5,0.69,12,False,0.75,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Bundled,Annual,Addon,Roadside Assistance,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.51,Rural,Karnataka,Ahmedabad,0.52,0.29,0.51,11,False,0.58,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Bundled,Annual,Addon,NCB Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.51,Urban,Delhi,Delhi,0.47,0.22,0.6,12,False,0.8,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Bundled,Annual,Addon,Return to Invoice,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.69,Urban,Maharashtra,Chennai,0.77,0.29,0.46,14,False,0.84,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Bundled,Annual,Addon,Invoice Cover,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.44,Rural,Delhi,Mumbai,0.69,0.55,0.75,9,False,0.64,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Bundled,Annual,Addon,PAYD Benefit,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.28,Rural,Maharashtra,Ahmedabad,0.52,0.65,0.43,7,False,0.5,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Bundled,Annual,Addon,EV Addon,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.45,Urban,Delhi,Delhi,0.85,0.72,0.61,7,False,0.83,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Bundled,Annual,Addon,EMI Protector,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.38,Urban,Gujarat,Bangalore,0.51,0.43,0.45,9,False,0.5,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Bundled,Annual,Addon,Loss of Use,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.36,Urban,Maharashtra,Chennai,0.48,0.38,0.66,11,False,0.6,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Bundled,Annual,Addon,Key Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.29,Rural,Tamil Nadu,Ahmedabad,0.73,0.63,0.47,11,False,0.79,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Bundled,Annual,Addon,Personal Belongings,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.32,Rural,Gujarat,Mumbai,0.5,0.56,0.63,14,False,0.67,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Base,Own Damage,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.47,Rural,Delhi,Chennai,0.61,0.43,0.72,9,False,0.59,0.25,0.03
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Base,Personal Accident,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.34,Metro,Maharashtra,Mumbai,0.48,0.29,0.69,12,False,0.83,0.25,0.03
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,Zero Depreciation,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.44,Metro,Gujarat,Ahmedabad,0.48,0.69,0.37,11,False,0.75,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,Engine Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.26,Rural,Gujarat,Delhi,0.67,0.42,0.51,12,False,0.52,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,Gearbox Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.51,Metro,Delhi,Ahmedabad,0.65,0.5,0.56,13,False,0.5,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,Consumables,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.5,Rural,Tamil Nadu,Chennai,0.47,0.27,0.87,12,False,0.53,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,Tyre Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.48,Rural,Karnataka,Mumbai,0.85,0.5,0.73,10,False,0.74,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,Roadside Assistance,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.21,Metro,Karnataka,Chennai,0.61,0.76,0.77,9,False,0.77,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,NCB Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.32,Urban,Tamil Nadu,Chennai,0.72,0.55,0.37,11,False,0.55,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,Return to Invoice,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.39,Rural,Delhi,Ahmedabad,0.56,0.62,0.55,12,False,0.72,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,Invoice Cover,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.47,Rural,Delhi,Ahmedabad,0.9,0.47,0.35,11,False,0.8,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,PAYD Benefit,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.66,Urban,Tamil Nadu,Bangalore,0.3,0.21,0.63,14,False,0.63,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,EV Addon,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.23,Rural,Delhi,Delhi,0.6,0.52,0.69,9,False,0.81,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,EMI Protector,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.43,Rural,Karnataka,Ahmedabad,0.55,0.65,0.84,7,False,0.56,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,Loss of Use,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.21,Rural,Karnataka,Mumbai,0.58,0.54,0.42,11,False,0.83,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,Key Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.37,Rural,Gujarat,Delhi,0.33,0.64,0.46,11,False,0.78,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Standalone Own Damage,Annual,Addon,Personal Belongings,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.32,Rural,Tamil Nadu,Chennai,0.48,0.69,0.7,10,False,0.62,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Liability Only,Annual,Base,Third Party,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.47,Urban,Karnataka,Mumbai,0.43,0.59,0.83,8,False,0.76,0.25,0.03
HDFCERGO,Motor,Commercial Misc,Liability Only,Annual,Base,Personal Accident,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.67,Rural,Karnataka,Bangalore,0.35,0.47,0.59,10,False,0.64,0.25,0.03
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Base,Own Damage,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.49,Metro,Delhi,Bangalore,0.62,0.45,0.5,11,False,0.6,0.25,0.03
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Base,Third Party,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.54,Urban,Gujarat,Delhi,0.64,0.76,0.65,11,False,0.76,0.25,0.03
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Base,Personal Accident,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.63,Metro,Tamil Nadu,Ahmedabad,0.78,0.41,0.66,8,False,0.53,0.25,0.03
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,Zero Depreciation,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.62,Metro,Karnataka,Bangalore,0.7,0.34,0.38,12,False,0.73,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,Engine Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.27,Urban,Karnataka,Ahmedabad,0.56,0.2,0.88,10,False,0.64,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,Gearbox Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.5,Rural,Karnataka,Ahmedabad,0.4,0.28,0.85,14,False,0.81,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,Consumables,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.23,Rural,Maharashtra,Delhi,0.37,0.57,0.58,13,False,0.53,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,Tyre Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.29,Metro,Gujarat,Ahmedabad,0.57,0.36,0.6,11,False,0.75,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,Roadside Assistance,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.54,Metro,Delhi,Ahmedabad,0.41,0.73,0.49,10,False,0.76,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,NCB Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.49,Metro,Gujarat,Ahmedabad,0.8,0.68,0.5,11,False,0.66,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,Return to Invoice,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.33,Metro,Karnataka,Mumbai,0.6,0.48,0.75,13,False,0.65,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,Invoice Cover,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.26,Metro,Tamil Nadu,Ahmedabad,0.88,0.25,0.35,8,False,0.74,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,PAYD Benefit,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.53,Rural,Karnataka,Bangalore,0.69,0.42,0.36,7,False,0.53,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,EV Addon,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.58,Metro,Gujarat,Ahmedabad,0.66,0.68,0.44,14,False,0.53,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,EMI Protector,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.58,Metro,Karnataka,Mumbai,0.82,0.72,0.56,13,False,0.57,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,Loss of Use,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.34,Metro,Tamil Nadu,Chennai,0.56,0.71,0.31,10,False,0.82,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,Key Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.57,Rural,Delhi,Delhi,0.77,0.72,0.42,9,False,0.68,0.25,0.08
HDFCERGO,Motor,Commercial Misc,Long Term Package,Annual,Addon,Personal Belongings,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.27,Rural,Gujarat,Mumbai,0.63,0.52,0.59,13,False,0.65,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Base,Own Damage,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.31,Urban,Tamil Nadu,Ahmedabad,0.56,0.65,0.51,10,False,0.75,0.25,0.03
HDFCERGO,Motor,Trailer,Package,Annual,Base,Third Party,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.46,Metro,Delhi,Delhi,0.45,0.32,0.4,10,False,0.71,0.25,0.03
HDFCERGO,Motor,Trailer,Package,Annual,Base,Personal Accident,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.4,Rural,Tamil Nadu,Chennai,0.8,0.64,0.6,7,False,0.51,0.25,0.03
HDFCERGO,Motor,Trailer,Package,Annual,Addon,Zero Depreciation,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.59,Rural,Karnataka,Bangalore,0.89,0.65,0.78,14,False,0.58,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Addon,Engine Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.58,Urban,Tamil Nadu,Ahmedabad,0.47,0.75,0.7,14,False,0.64,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Addon,Gearbox Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.35,Metro,Maharashtra,Bangalore,0.85,0.32,0.71,9,False,0.5,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Addon,Consumables,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.49,Rural,Gujarat,Bangalore,0.53,0.32,0.72,8,False,0.58,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Addon,Tyre Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.67,Urban,Maharashtra,Chennai,0.84,0.49,0.39,7,False,0.7,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Addon,Roadside Assistance,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.65,Rural,Tamil Nadu,Mumbai,0.44,0.29,0.35,7,False,0.57,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Addon,NCB Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.38,Rural,Karnataka,Chennai,0.35,0.62,0.45,13,False,0.62,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Addon,Return to Invoice,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.26,Urban,Karnataka,Ahmedabad,0.33,0.25,0.67,13,False,0.59,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Addon,Invoice Cover,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.67,Rural,Gujarat,Chennai,0.58,0.66,0.49,8,False,0.56,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Addon,PAYD Benefit,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.58,Metro,Karnataka,Bangalore,0.54,0.65,0.36,13,False,0.64,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Addon,EV Addon,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.26,Urban,Gujarat,Ahmedabad,0.63,0.6,0.38,11,False,0.78,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Addon,EMI Protector,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.62,Urban,Gujarat,Chennai,0.75,0.56,0.36,9,False,0.51,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Addon,Loss of Use,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.39,Urban,Tamil Nadu,Ahmedabad,0.42,0.59,0.51,7,False,0.8,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Addon,Key Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.62,Metro,Delhi,Chennai,0.4,0.68,0.84,7,False,0.62,0.25,0.08
HDFCERGO,Motor,Trailer,Package,Annual,Addon,Personal Belongings,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.41,Rural,Maharashtra,Mumbai,0.69,0.35,0.63,10,False,0.75,0.25,0.08
HDFCERGO,Motor,Trailer,Bundled,Annual,Base,Own Damage,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.57,Metro,Maharashtra,Ahmedabad,0.86,0.52,0.4,10,False,0.75,0.25,0.03
HDFCERGO,Motor,Trailer,Bundled,Annual,Base,Third Party,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.57,Rural,Karnataka,Ahmedabad,0.83,0.47,0.71,8,False,0.6,0.25,0.03
HDFCERGO,Motor,Trailer,Bundled,Annual,Base,Personal Accident,Accident / Liability,Policy Defined Event,Medium,Medium,35000,300000,Yes,Yes,Yes,Medium,Low,Medium,Claim Form|FIR|Photos,Policy Breach,Balanced,0.15,0.9,5250.0,1.08,0.57,Rural,Tamil Nadu,Delhi,0.49,0.31,0.59,10,False,0.66,0.25,0.03
HDFCERGO,Motor,Trailer,Bundled,Annual,Addon,Zero Depreciation,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.6,Rural,Karnataka,Mumbai,0.64,0.22,0.85,9,False,0.71,0.25,0.08
HDFCERGO,Motor,Trailer,Bundled,Annual,Addon,Engine Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.25,Urban,Maharashtra,Bangalore,0.39,0.58,0.36,11,False,0.7,0.25,0.08
HDFCERGO,Motor,Trailer,Bundled,Annual,Addon,Gearbox Protect,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.5,Metro,Delhi,Chennai,0.88,0.78,0.77,8,False,0.82,0.25,0.08
HDFCERGO,Motor,Trailer,Bundled,Annual,Addon,Consumables,Addon Claim,Addon Trigger,Low,High,60000,800000,Yes,No,Yes,Medium,Medium,High,Invoice|Survey Report,Addon Conditions Not Met,Loss Heavy,0.05,0.9,3000.0,1.08,0.22,Urban,Delhi,Ahmedabad,0.64,0.48,0.56,11,False,0.79,0.25,0.08
